Time - Plot 0,Amplitude - Plot 0
21:08.749279,-9.85816
21:08.757304,-9.90996
21:08.765853,-9.88344
21:08.774824,-9.37949
21:08.784027,-9.37574
21:08.841355,-5.64328
21:08.849928,-4.08996
21:08.858894,-3.92523
21:08.867519,-3.46288
21:08.875797,-2.94574
21:08.884895,-1.88979
21:08.894778,-1.04241
21:08.951561,-0.500384
21:08.960123,-0.824184
21:08.968642,-1.46063
21:08.977645,-1.97383
21:08.986362,-2.65267
21:08.996435,-3.03505
21:09.052414,-7.56673
21:09.061426,-8.17867
21:09.069453,-9.07299
21:09.078974,-9.47345
21:09.086979,-9.43131
21:09.145339,-9.51466
21:09.154115,-9.34982
21:09.162627,-8.49004
21:09.171402,-8.26935
21:09.180141,-8.10416
21:09.188890,-7.77938
21:09.246268,-6.7546
21:09.255279,-2.2038
21:09.263597,-1.29202
21:09.272613,-0.882043
21:09.280748,-0.905017
21:09.289728,-0.596391
21:09.346766,-0.344683
21:09.355885,-3.0812
21:09.364742,-3.60088
21:09.372856,-4.21413
21:09.381967,-4.51773
21:09.391135,-5.05627
21:09.449030,-5.47253
21:09.457121,-9.03433
21:09.466125,-9.32975
21:09.474265,-9.42773
21:09.483307,-9.60342
21:09.492033,-9.45198
21:09.501279,-9.51993
21:09.557868,-6.83024
21:09.566654,-6.25413
21:09.574676,-5.10528
21:09.583572,-4.23629
21:09.592659,-4.15876
21:09.601749,-3.99563
21:09.658291,-0.34884
21:09.666556,-0.259521
21:09.675330,-0.355439
21:09.684238,-0.514899
21:09.693085,-0.562949
21:09.701675,-0.791471
21:09.759354,-5.95978
21:09.767843,-6.92339
21:09.775910,-6.87979
21:09.784964,-6.88848
21:09.794221,-8.05075
21:09.802663,-9.16443
21:09.860510,-9.68963
21:09.869215,-9.68343
21:09.877945,-9.34123
21:09.886634,-8.58741
21:09.895573,-7.78245
21:09.904181,-7.27185
21:09.961802,-3.28025
21:09.970546,-2.61074
21:09.979308,-1.51409
21:09.988014,-0.851491
21:09.996746,-0.590958
21:10.005359,-0.510462
21:10.014892,-0.346844
21:10.071063,-2.62124
21:10.080149,-3.54293
21:10.089116,-4.35868
21:10.097227,-5.36257
21:10.106486,-5.62084
21:10.163536,-9.34007
21:10.172620,-9.8308
21:10.180945,-9.89776
21:10.190133,-9.94746
21:10.198163,-9.93375
21:10.207316,-9.72161
21:10.264718,-6.77707
21:10.273847,-6.11001
21:10.282458,-5.54477
21:10.291272,-4.81116
21:10.299305,-4.14404
21:10.308513,-3.0028
21:10.365288,-0.854053
21:10.374305,-0.89654
21:10.382372,-1.0165
21:10.391423,-1.30672
21:10.399464,-1.68586
21:10.408659,-1.96085
21:10.466135,-5.03527
21:10.475307,-6.22299
21:10.483432,-6.65011
21:10.492665,-7.35242
21:10.501728,-7.96005
21:10.510295,-8.50645
21:10.567016,-9.35538
21:10.576213,-8.95018
21:10.585068,-8.70003
21:10.593727,-8.5524
21:10.602445,-8.18452
21:10.611478,-7.71951
21:10.667939,-2.57997
21:10.676754,-2.18298
21:10.685034,-2.15918
21:10.694166,-1.83483
21:10.703074,-1.09771
21:10.711470,-0.495423
21:10.769264,-1.62766
21:10.777828,-1.59669
21:10.786097,-2.30277
21:10.795321,-3.69175
21:10.803414,-4.8108
21:10.812668,-5.29511
21:10.869580,-8.90841
21:10.877778,-9.47541
21:10.886757,-9.83185
21:10.895764,-9.90569
21:10.904754,-9.90177
21:10.913301,-9.89326
21:10.971137,-7.46039
21:10.979869,-6.46739
21:10.989102,-5.32795
21:10.997663,-4.83956
21:11.006177,-4.13415
21:11.014118,-2.70446
21:11.071826,-0.317085
21:11.080627,-0.418675
21:11.089933,-0.647737
21:11.097970,-1.04492
21:11.106974,-1.79095
21:11.115471,-2.51939
21:11.125239,-3.32349
21:11.181650,-7.04341
21:11.190436,-7.36161
21:11.199651,-8.23709
21:11.207951,-9.13044
21:11.216763,-9.22089
21:11.225794,-9.18446
21:11.283987,-9.20859
21:11.292648,-8.68617
21:11.301484,-7.7824
21:11.309834,-7.82018
21:11.317875,-7.94904
21:11.375657,-7.83134
21:11.384402,-4.54665
21:11.393127,-3.52692
21:11.401961,-3.66698
21:11.410071,-3.78965
21:11.419765,-3.36453
21:11.476952,-2.73828
21:11.485619,-0.545995
21:11.494003,-0.682672
21:11.502374,-1.22294
21:11.511124,-1.49472
21:11.520330,-1.98449
21:11.529048,-2.48763
21:11.586509,-7.52736
21:11.595191,-8.37682
21:11.603437,-8.91792
21:11.612498,-9.05852
21:11.621467,-9.06391
21:11.630280,-8.95851
21:11.687027,-6.31857
21:11.696066,-5.18012
21:11.705124,-3.86664
21:11.713774,-3.07814
21:11.721933,-2.94468
21:11.730984,-2.41673
21:11.787795,-0.386647
21:11.796877,-0.747922
21:11.806397,-1.01152
21:11.815187,-1.43994
21:11.823791,-2.1346
21:11.832257,-3.00618
21:11.889179,-7.47921
21:11.897661,-7.91251
21:11.906442,-8.38278
21:11.915089,-8.8005
21:11.924100,-9.11869
21:11.932458,-9.24321
21:11.990278,-6.99576
21:11.999065,-7.19205
21:12.007329,-7.5486
21:12.016446,-7.17547
21:12.025430,-6.00388
21:12.034041,-3.85059
21:12.091334,-1.4756
21:12.100070,-2.93635
21:12.108406,-1.56801
21:12.117675,-0.981653
21:12.125685,-1.24787
21:12.134754,-1.36463
21:12.192008,-0.466181
21:12.200337,-0.72498
21:12.209059,-2.07022
21:12.217843,-3.01713
21:12.227017,-3.60212
21:12.235725,-3.40761
21:12.292586,-8.34647
21:12.301321,-9.25355
21:12.309678,-9.61463
21:12.318975,-9.28028
21:12.327032,-9.45097
21:12.336118,-9.72091
21:12.393196,-7.35466
21:12.402053,-6.61286
21:12.410979,-5.87695
21:12.419984,-5.09066
21:12.428693,-3.87769
21:12.437258,-3.6314
21:12.493898,-0.338027
21:12.502418,-0.419708
21:12.510473,-0.475196
21:12.519922,-0.354871
21:12.529020,-1.45358
21:12.537554,-1.21924
21:12.594678,-5.54831
21:12.602685,-5.59456
21:12.611852,-6.74715
21:12.619853,-7.25381
21:12.629914,-7.39416
21:12.638006,-8.14864
21:12.695220,-7.93291
21:12.703926,-7.66737
21:12.712271,-8.12917
21:12.721329,-6.8325
21:12.730338,-5.47838
21:12.739079,-3.80366
21:12.749089,-3.33137
21:12.805364,-1.30853
21:12.814087,-1.29037
21:12.822423,-1.34365
21:12.831593,-1.41424
21:12.839946,-0.954911
21:12.849259,-0.309107
21:12.907265,-3.42024
21:12.915438,-4.46659
21:12.924245,-5.20435
21:12.933589,-6.10925
21:12.941753,-6.647
21:12.951765,-7.6059
21:13.008214,-10.1737
21:13.016476,-10.2268
21:13.025494,-10.0603
21:13.034554,-9.38802
21:13.042585,-8.9972
21:13.100151,-8.51267
21:13.108864,-3.26747
21:13.116686,-3.16336
21:13.125669,-2.93106
21:13.134646,-2.71349
21:13.143840,-2.07601
21:13.200841,-0.828274
21:13.209889,-1.03811
21:13.218659,-1.37961
21:13.227422,-2.51648
21:13.235452,-4.22609
21:13.244681,-6.08989
21:13.253828,-7.43924
21:13.310558,-9.98267
21:13.319757,-10.1497
21:13.328063,-10.3622
21:13.337084,-10.3852
21:13.346432,-10.0807
21:13.355101,-9.92644
21:13.411933,-6.63542
21:13.420171,-5.58715
21:13.429046,-4.26899
21:13.437516,-3.36359
21:13.446894,-2.32088
21:13.455678,-1.80449
21:13.512673,-0.519206
21:13.521650,-0.990507
21:13.529897,-1.51511
21:13.538862,-2.39164
21:13.546844,-3.52281
21:13.556067,-4.40151
21:13.611952,-9.33385
21:13.621227,-9.89749
21:13.630006,-9.73093
21:13.637885,-9.6803
21:13.647595,-9.94179
21:13.656294,-10.1307
21:13.666070,-10.1878
21:13.722525,-6.89553
21:13.731289,-6.97331
21:13.739286,-7.14061
21:13.749105,-6.29982
21:13.757690,-5.00677
21:13.767071,-3.62509
21:13.824436,-0.301543
21:13.832654,-0.29761
21:13.841080,-0.357059
21:13.850161,-0.732747
21:13.859199,-1.43792
21:13.868154,-2.41079
21:13.925733,-6.73852
21:13.933951,-7.50332
21:13.942018,-8.63437
21:13.951503,-9.54044
21:13.960517,-10.0712
21:13.969930,-10.314
21:14.026476,-9.1109
21:14.035012,-8.15305
21:14.042902,-7.32421
21:14.051957,-6.87476
21:14.060971,-6.48473
21:14.071045,-5.35697
21:14.127849,-0.678315
21:14.136325,-0.448364
21:14.145236,-0.323818
21:14.153717,-0.560081
21:14.162682,-0.926677
21:14.171844,-1.56886
21:14.229149,-6.19587
21:14.238002,-6.79562
21:14.246311,-7.6873
21:14.255250,-8.22989
21:14.264084,-9.01793
21:14.273649,-9.58785
21:14.330275,-10.1958
21:14.338231,-9.37554
21:14.347214,-8.99628
21:14.355914,-9.06337
21:14.365191,-8.95472
21:14.373791,-8.23714
21:14.431831,-2.68181
21:14.440606,-2.28137
21:14.448903,-2.06053
21:14.458078,-1.42197
21:14.467064,-0.591395
21:14.524426,-0.40492
21:14.532674,-2.71959
21:14.541960,-3.55202
21:14.550636,-4.59056
21:14.559052,-6.30818
21:14.567847,-7.80974
21:14.625478,-8.8765
21:14.633203,-10.0407
21:14.642665,-10.0587
21:14.651058,-9.81082
21:14.659750,-9.44718
21:14.667913,-8.9728
21:14.677107,-8.57555
21:14.734904,-5.09139
21:14.743371,-4.65725
21:14.751303,-2.99825
21:14.760486,-1.27373
21:14.769510,-0.39353
21:14.778965,-0.254607
21:14.835848,-1.22201
21:14.843863,-2.33364
21:14.853149,-3.7219
21:14.861939,-4.7715
21:14.870583,-5.36062
21:14.879597,-5.56822
21:14.936674,-9.48131
21:14.945693,-9.92468
21:14.953706,-10.1177
21:14.962733,-10.029
21:14.971327,-9.56708
21:14.980130,-8.9869
21:15.037864,-5.67402
21:15.045864,-4.181
21:15.054893,-2.76458
21:15.063880,-1.75848
21:15.072810,-1.10581
21:15.081908,-0.847072
21:15.139170,-1.51606
21:15.147670,-2.43886
21:15.156105,-3.32008
21:15.164678,-3.98736
21:15.173234,-4.71238
21:15.182467,-5.06019
21:15.238977,-9.77149
21:15.247933,-10.0646
21:15.256149,-10.0936
21:15.265320,-10.0756
21:15.273821,-10.0628
21:15.282730,-10.046
21:15.340271,-6.64107
21:15.349051,-5.42634
21:15.357307,-3.74896
21:15.365719,-3.11886
21:15.374882,-3.51585
21:15.383459,-3.36797
21:15.440855,-0.715305
21:15.449540,-1.10668
21:15.457121,-1.25042
21:15.466633,-1.50248
21:15.474702,-2.51431
21:15.483680,-3.59204
21:15.542494,-8.79401
21:15.550993,-9.0418
21:15.558882,-9.1431
21:15.568279,-9.42114
21:15.576953,-9.43211
21:15.585406,-9.52953
21:15.595719,-9.66767
21:15.652666,-6.88005
21:15.661387,-4.92323
21:15.669967,-5.00046
21:15.677868,-6.07075
21:15.687190,-6.93254
21:15.745152,-0.362608
21:15.753186,-0.316573
21:15.762450,-0.413115
21:15.770431,-0.327632
21:15.779403,-0.269166
21:15.787665,-0.428577
21:15.798029,-1.00443
21:15.854761,-5.70896
21:15.862642,-5.86106
21:15.871645,-6.54628
21:15.880538,-7.40532
21:15.888972,-8.71794
21:15.898405,-9.46089
21:15.956503,-9.68591
21:15.965067,-9.1801
21:15.972754,-8.53112
21:15.982024,-7.87104
21:15.991047,-7.01169
21:16.001068,-6.10972
21:16.057885,-2.42892
21:16.066681,-1.227
21:16.075171,-0.502009
21:16.083952,-0.331503
21:16.092633,-0.313684
21:16.150455,-0.310984
21:16.159192,-2.14943
21:16.167518,-3.65494
21:16.176496,-5.18158
21:16.185243,-6.55668
21:16.193670,-6.96938
21:16.202507,-6.77633
21:16.260561,-9.66265
21:16.269176,-9.87264
21:16.277623,-9.82191
21:16.285613,-9.72804
21:16.294587,-9.65986
21:16.303651,-9.44131
21:16.360836,-4.91439
21:16.369209,-3.95537
21:16.378050,-3.62001
21:16.386022,-3.5498
21:16.394403,-3.53569
21:16.403665,-3.371
21:16.461063,-0.57582
21:16.469389,-0.619625
21:16.478222,-0.624907
21:16.486209,-0.767503
21:16.495245,-1.40332
21:16.503840,-2.13413
21:16.562497,-5.80446
21:16.570698,-5.57276
21:16.578725,-6.67483
21:16.587729,-8.08671
21:16.595715,-8.47535
21:16.604803,-9.01358
21:16.662171,-9.586
21:16.671215,-9.39034
21:16.679240,-8.92562
21:16.688182,-8.2972
21:16.696205,-7.86985
21:16.704746,-7.10065
21:16.715292,-6.08089
21:16.771793,-2.83607
21:16.781045,-2.37365
21:16.789061,-1.46593
21:16.798146,-0.541901
21:16.806835,-0.254062
21:16.816091,-0.283728
21:16.873865,-1.77816
21:16.882689,-2.52284
21:16.890822,-3.14789
21:16.899955,-3.89548
21:16.908893,-5.26215
21:16.918514,-6.22495
21:16.975681,-8.75096
21:16.984727,-9.47574
21:16.992838,-9.85926
21:17.001265,-9.8851
21:17.010539,-9.72369
21:17.019788,-9.35999
21:17.077240,-6.85799
21:17.086251,-5.78239
21:17.094270,-4.21818
21:17.103213,-3.2804
21:17.111199,-2.15255
21:17.121084,-2.02023
21:17.179133,-0.316081
21:17.187682,-0.7714
21:17.195867,-1.22814
21:17.204910,-1.39882
21:17.213579,-1.38298
21:17.223090,-1.79083
21:17.280547,-7.2264
21:17.289065,-7.37816
21:17.297008,-7.43178
21:17.306042,-7.94736
21:17.314277,-8.74261
21:17.323843,-9.32982
21:17.381843,-9.35476
21:17.389961,-9.33059
21:17.398924,-9.33016
21:17.407515,-9.38831
21:17.416302,-9.23822
21:17.425505,-8.46469
21:17.484040,-3.95841
21:17.492685,-3.01824
21:17.500726,-3.58024
21:17.509846,-3.75299
21:17.517743,-3.00328
21:17.527488,-2.35291
21:17.585122,-1.13131
21:17.594174,-0.987776
21:17.602201,-0.90018
21:17.611365,-1.21639
21:17.619408,-2.3443
21:17.629559,-4.26386
21:17.686794,-6.7569
21:17.695124,-6.27996
21:17.703872,-6.52021
21:17.711902,-7.79585
21:17.720412,-9.16292
21:17.777951,-9.61691
21:17.787138,-9.71355
21:17.796144,-8.96368
21:17.804883,-7.80453
21:17.812912,-6.4052
21:17.822525,-5.78924
21:17.831307,-5.49291
21:17.887907,-2.93689
21:17.896970,-1.63749
21:17.904963,-0.870863
21:17.913985,-0.430321
21:17.922552,-0.668661
21:17.931413,-0.475917
21:17.989114,-2.39782
21:17.997663,-3.66314
21:18.006463,-4.5553
21:18.015135,-3.88045
21:18.023621,-3.79812
21:18.032538,-5.9453
21:18.089512,-9.1095
21:18.098003,-9.60213
21:18.107041,-9.79643
21:18.115716,-9.79616
21:18.124374,-9.75448
21:18.132646,-9.69758
21:18.190177,-6.58057
21:18.199163,-6.65873
21:18.207293,-6.63369
21:18.216535,-6.11447
21:18.224674,-5.78683
21:18.233583,-5.92414
21:18.291216,-2.24204
21:18.300226,-1.93862
21:18.309103,-1.21426
21:18.317813,-1.13615
21:18.326260,-1.49146
21:18.335320,-1.9167
21:18.391934,-2.33445
21:18.400311,-2.54633
21:18.409551,-2.6852
21:18.418035,-2.23299
21:18.426912,-2.23857
21:18.435701,-3.4319
21:18.492552,-6.91096
21:18.501268,-7.20583
21:18.509637,-7.41528
21:18.518614,-7.7716
21:18.527199,-8.33695
21:18.536261,-8.56813
21:18.593953,-6.35281
21:18.602541,-6.81838
21:18.611535,-6.73931
21:18.620238,-6.49364
21:18.628665,-6.14849
21:18.637658,-5.39075
21:18.694438,-0.258946
21:18.702671,-0.407937
21:18.711500,-0.556432
21:18.720289,-0.703669
21:18.729499,-0.246388
21:18.737977,-1.25554
21:18.795935,-4.30132
21:18.804211,-4.48258
21:18.813161,-4.54738
21:18.821816,-5.28306
21:18.831089,-5.84567
21:18.839617,-6.73588
21:18.896781,-9.2186
21:18.904747,-9.1947
21:18.913888,-9.18849
21:18.922689,-9.12658
21:18.931658,-8.92611
21:18.939646,-8.53231
21:18.997841,-4.59565
21:19.006302,-4.80519
21:19.014930,-4.88716
21:19.024212,-3.35119
21:19.032677,-1.9873
21:19.040649,-0.946667
21:19.050209,-0.786966
21:19.108021,-0.949036
21:19.116742,-1.18475
21:19.125334,-1.4917
21:19.134346,-1.71645
21:19.142555,-1.8826
21:19.151803,-1.65137
21:19.209185,-2.03534
21:19.217890,-1.38545
21:19.225902,-1.04828
21:19.234915,-0.45805
21:19.244084,-0.336934
21:19.301476,-0.402691
21:19.310018,-3.86379
21:19.318542,-3.81063
21:19.327484,-2.19456
21:19.335745,-1.91045
21:19.344805,-2.76674
21:19.402081,-4.4468
21:19.411092,-7.74778
21:19.419122,-7.88606
21:19.429003,-8.54945
21:19.437127,-8.49309
21:19.446244,-8.41535
21:19.503470,-8.37068
21:19.512044,-3.33274
21:19.520724,-2.58507
21:19.529303,-0.38475
21:19.538422,-1.0954
21:19.546980,-2.22986
21:19.555385,-8.40221
21:19.612955,-6.29271
21:19.621635,-7.82558
21:19.630658,-7.51404
21:19.639059,-6.62767
21:19.647233,-3.24353
21:19.655901,-1.05335
21:19.713064,-6.84803
21:19.721359,-8.44076
21:19.730478,-9.42987
21:19.738136,-9.66335
21:19.747705,-10.1316
21:19.756083,-10.1384
21:19.812437,-7.52227
21:19.821619,-6.95627
21:19.830374,-6.52303
21:19.839114,-6.32822
21:19.847118,-5.16837
21:19.856165,-5.64776
21:19.914214,-2.35797
21:19.922511,-1.46533
21:19.931869,-1.6523
21:19.940878,-1.62537
21:19.949557,-1.64407
21:19.957951,-1.16874
21:20.014910,-0.681723
21:20.023571,-0.974435
21:20.031829,-1.03776
21:20.040786,-1.4928
21:20.049776,-1.76038
21:20.057773,-1.02114
21:20.115866,-0.547929
21:20.124353,-0.809235
21:20.132025,-1.32104
21:20.141057,-1.67376
21:20.150414,-1.63451
21:20.158942,-1.87516
21:20.216206,-3.07034
21:20.224880,-1.02749
21:20.233531,-1.18062
21:20.242605,-0.826223
21:20.251374,-0.734025
21:20.260094,-1.76611
21:20.317214,-0.28838
21:20.325933,-0.366844
21:20.334238,-0.346002
21:20.342623,-0.93982
21:20.351872,-0.88416
21:20.360897,-1.11785
21:20.418028,-6.96188
21:20.427074,-7.29732
21:20.435103,-6.61417
21:20.444047,-5.19145
21:20.453044,-3.54698
21:20.462080,-4.26902
21:20.518922,-8.20442
21:20.527521,-7.97483
21:20.535907,-7.23581
21:20.544807,-5.94548
21:20.554079,-5.56659
21:20.562754,-5.44412
21:20.619687,-7.87265
21:20.627923,-6.86735
21:20.636954,-5.24585
21:20.647267,-4.29272
21:20.656305,-4.44786
21:20.665194,-5.32777
21:20.722558,-7.63626
21:20.731182,-5.48961
21:20.739353,-3.93731
21:20.748059,-3.58479
21:20.757079,-3.37149
21:20.766371,-4.05745
21:20.823482,-3.20767
21:20.831802,-1.54124
21:20.839820,-0.862193
21:20.848832,-0.850191
21:20.857812,-0.595476
21:20.866784,-0.999337
21:20.924325,-1.08022
21:20.932731,-1.6889
21:20.941726,-0.963875
21:20.950404,-0.65061
21:20.959803,-0.61098
21:20.967897,-0.949619
21:21.025277,-5.23814
21:21.034076,-4.499
21:21.042572,-4.43294
21:21.051254,-4.37549
21:21.059708,-6.07133
21:21.069135,-6.43066
21:21.126768,-8.20417
21:21.135381,-8.78938
21:21.143845,-7.54185
21:21.152746,-7.82769
21:21.160645,-7.90906
21:21.169805,-8.28566
21:21.228058,-10.2562
21:21.237069,-10.258
21:21.245087,-10.1848
21:21.254035,-10.0456
21:21.262042,-10.1292
21:21.271151,-8.38581
21:21.327776,-0.997447
21:21.336912,-1.45004
21:21.344939,-0.501557
21:21.353913,-0.320448
21:21.361959,-0.649429
21:21.370933,-1.84735
21:21.428765,-4.11702
21:21.437772,-4.96355
21:21.445779,-6.18022
21:21.454756,-6.72808
21:21.463695,-7.02545
21:21.472683,-6.85506
21:21.530395,-4.31852
21:21.538999,-3.37085
21:21.546967,-3.13381
21:21.556170,-3.35467
21:21.564186,-3.20441
21:21.573754,-3.1003
21:21.630704,-1.33012
21:21.639050,-1.11039
21:21.647231,-1.53648
21:21.656208,-2.30758
21:21.665451,-3.0957
21:21.674608,-4.97908
21:21.732135,-6.42811
21:21.740442,-6.66835
21:21.749130,-6.85862
21:21.757862,-7.02114
21:21.766410,-7.7666
21:21.775445,-7.5039
21:21.832685,-7.21693
21:21.840951,-5.67654
21:21.849933,-5.02323
21:21.858880,-4.97282
21:21.866875,-5.61609
21:21.875974,-6.76362
21:21.886381,-7.93217
21:21.943208,-9.21931
21:21.951864,-8.87373
21:21.959623,-9.04641
21:21.969090,-9.48552
21:21.977246,-9.9739
21:22.036259,-9.69139
21:22.044201,-9.49908
21:22.053465,-8.98897
21:22.061445,-8.13989
21:22.070660,-7.418
21:22.079182,-6.05023
21:22.137393,-0.331025
21:22.146149,-0.320169
21:22.154418,-0.256545
21:22.163569,-0.403313
21:22.172210,-0.937017
21:22.180878,-1.84219
21:22.239002,-1.67744
21:22.247017,-1.75153
21:22.255990,-2.00154
21:22.264498,-3.16717
21:22.273551,-4.88805
21:22.282192,-6.04541
21:22.292024,-5.82012
21:22.348942,-2.76967
21:22.357559,-2.30722
21:22.366226,-1.34544
21:22.374330,-0.714478
21:22.383451,-0.591556
21:22.392569,-0.523322
21:22.450304,-0.494016
21:22.459009,-0.534781
21:22.467218,-0.891342
21:22.476248,-1.63976
21:22.484215,-1.7866
21:22.494205,-1.55778
21:22.551405,-4.72789
21:22.560016,-4.81452
21:22.568886,-4.8245
21:22.576861,-5.2633
21:22.585823,-6.79184
21:22.596024,-7.1067
21:22.652545,-8.7203
21:22.661146,-8.71126
21:22.669706,-8.72358
21:22.677656,-8.63374
21:22.686680,-8.32716
21:22.744669,-8.12646
21:22.752636,-9.52175
21:22.761676,-9.71935
21:22.770540,-9.79247
21:22.778548,-9.72951
21:22.787563,-9.66343
21:22.845920,-9.72626
21:22.854793,-9.62002
21:22.863223,-9.54557
21:22.871869,-9.53366
21:22.880578,-9.63941
21:22.889414,-9.64678
21:22.898725,-9.66213
21:22.955981,-7.91635
21:22.963923,-7.67008
21:22.973022,-8.17449
21:22.981606,-8.83631
21:22.990294,-9.10018
21:23.000717,-8.51069
21:23.056767,-2.1426
21:23.065816,-2.26006
21:23.073837,-2.83862
21:23.082829,-3.1717
21:23.090791,-2.87994
21:23.099944,-1.87099
21:23.157237,-1.07465
21:23.166880,-1.78322
21:23.174854,-2.12626
21:23.183865,-1.30362
21:23.191947,-0.415869
21:23.200538,-0.553861
21:23.259140,-1.10983
21:23.267586,-1.32888
21:23.276326,-1.51221
21:23.285335,-2.0938
21:23.293913,-3.04559
21:23.302704,-3.69026
21:23.360233,-6.97057
21:23.368083,-6.3093
21:23.377370,-6.30524
21:23.386186,-7.01396
21:23.394224,-7.5939
21:23.403191,-7.69949
21:23.413219,-6.85886
21:23.471119,-5.50093
21:23.479272,-6.41848
21:23.487359,-6.84104
21:23.496414,-6.99969
21:23.505401,-7.07668
21:23.514596,-7.11126
21:23.571723,-8.86759
21:23.580388,-9.12823
21:23.588812,-9.33675
21:23.597502,-9.54077
21:23.606126,-9.23521
21:23.615326,-8.64132
21:23.672729,-9.81402
21:23.681779,-9.78971
21:23.689794,-9.82468
21:23.699214,-9.78684
21:23.707906,-9.74843
21:23.765380,-9.72065
21:23.774224,-6.21257
21:23.782452,-5.97502
21:23.791526,-5.50244
21:23.799554,-5.05946
21:23.808273,-4.8961
21:23.817297,-4.71528
21:23.874596,-1.46813
21:23.882359,-1.68696
21:23.891655,-1.62184
21:23.900237,-1.12119
21:23.908936,-0.759043
21:23.917743,-0.97031
21:23.927303,-1.82047
21:23.984781,-5.83474
21:23.993629,-4.92747
21:24.001850,-4.2172
21:24.010381,-3.87974
21:24.019393,-4.43939
21:24.028369,-5.72666
21:24.086529,-9.09763
21:24.095188,-9.62695
21:24.103754,-9.81278
21:24.112309,-9.89062
21:24.121184,-9.88995
21:24.130167,-9.88243
21:24.188265,-7.39333
21:24.196882,-8.32495
21:24.205380,-8.47
21:24.213407,-8.3095
21:24.222610,-7.6393
21:24.231646,-6.89449
21:24.289571,-2.06339
21:24.298069,-2.1359
21:24.306333,-1.83305
21:24.315319,-1.22168
21:24.323296,-0.659709
21:24.332505,-0.391219
21:24.391394,-3.65025
21:24.399865,-4.10797
21:24.408561,-4.82057
21:24.417115,-5.33381
21:24.425548,-5.91699
21:24.434583,-6.6748
21:24.492331,-9.07636
21:24.501159,-9.22459
21:24.509585,-9.50427
21:24.518130,-9.78947
21:24.526942,-9.87261
21:24.536000,-9.90214
21:24.594235,-8.81003
21:24.602761,-8.07544
21:24.611367,-7.703
21:24.619901,-7.33367
21:24.627984,-7.15808
21:24.638155,-6.15787
21:24.695282,-2.73552
21:24.703490,-2.14533
21:24.712360,-1.66368
21:24.720610,-1.48853
21:24.729804,-1.0763
21:24.739598,-0.89952
21:24.796896,-2.00581
21:24.805908,-2.9741
21:24.813971,-3.80962
21:24.822914,-4.54736
21:24.831632,-5.84366
21:24.840764,-7.08166
21:24.898938,-9.55054
21:24.907751,-9.7232
21:24.916237,-9.6569
21:24.925018,-9.5035
21:24.932807,-9.19813
21:24.991070,-8.36
21:24.999875,-7.29352
21:25.008107,-5.88389
21:25.017166,-4.83488
21:25.025185,-4.33789
21:25.033928,-3.527
21:25.042747,-3.56112
21:25.100051,-0.542886
21:25.109247,-0.464
21:25.117142,-0.424491
21:25.126360,-0.60732
21:25.135135,-0.7331
21:25.143273,-0.780251
21:25.201291,-2.55286
21:25.210361,-3.14676
21:25.218430,-3.79421
21:25.227409,-4.18773
21:25.235942,-4.55255
21:25.244525,-4.19312
21:25.301404,-6.60965
21:25.310525,-8.11789
21:25.318603,-9.00965
21:25.327588,-9.08951
21:25.336132,-8.91427
21:25.345060,-8.60985
21:25.401954,-9.18541
21:25.411174,-9.08971
21:25.419199,-8.91428
21:25.428720,-8.50611
21:25.436705,-8.59949
21:25.446137,-8.82769
21:25.503775,-7.48989
21:25.512694,-7.28172
21:25.521285,-6.9277
21:25.529998,-6.47905
21:25.538080,-5.1374
21:25.547153,-4.36948
21:25.603847,-1.38161
21:25.612494,-1.31752
21:25.621511,-1.09311
21:25.630061,-1.13998
21:25.638130,-1.52874
21:25.647156,-2.26318
21:25.705393,-5.87298
21:25.714475,-6.42483
21:25.723071,-6.91725
21:25.731571,-7.71484
21:25.740092,-8.1778
21:25.748523,-8.61084
21:25.805824,-8.99267
21:25.814390,-9.29622
21:25.822933,-8.59346
21:25.831962,-8.69463
21:25.839976,-8.53924
21:25.849059,-7.15984
21:25.906165,-5.60939
21:25.914870,-4.8424
21:25.923221,-3.19301
21:25.932271,-3.11622
21:25.940050,-1.88581
21:25.949063,-1.58496
21:26.007141,-1.54032
21:26.015866,-1.1077
21:26.024206,-1.12946
21:26.033765,-1.16254
21:26.042364,-1.22819
21:26.050968,-1.33658
21:26.107577,-3.5735
21:26.116179,-4.44088
21:26.124940,-4.81702
21:26.133824,-6.72419
21:26.142714,-8.19206
21:26.150683,-8.77935
21:26.209387,-7.78726
21:26.217909,-8.15081
21:26.226926,-8.44564
21:26.235799,-8.39898
21:26.243819,-8.90185
21:26.252632,-9.22158
21:26.309915,-9.678
21:26.318080,-9.37015
21:26.326978,-8.73353
21:26.336148,-7.44309
21:26.344158,-6.29619
21:26.352772,-5.81552
21:26.410677,-6.64858
21:26.419739,-5.40313
21:26.427724,-3.71236
21:26.436884,-2.05577
21:26.445888,-1.16514
21:26.454437,-0.864151
21:26.512045,-2.46489
21:26.521255,-1.35928
21:26.528986,-0.461228
21:26.538154,-0.99584
21:26.547368,-2.7015
21:26.556122,-4.64915
21:26.612622,-6.5328
21:26.621686,-7.74017
21:26.630179,-8.92325
21:26.639337,-9.60361
21:26.647402,-9.77189
21:26.656545,-9.70291
21:26.714623,-7.41983
21:26.722621,-7.55547
21:26.731581,-5.87161
21:26.740736,-4.86658
21:26.748776,-4.576
