Time - Plot 0,Amplitude - Plot 0
1070345:30:58.603720,-11.644
1070345:30:58.660628,-11.644
1070345:30:58.668940,-8.72606
1070345:30:58.677942,-7.43758
1070345:30:58.686439,-6.24383
1070345:30:58.695040,-3.86808
1070345:30:58.704026,-3.00209
1070345:30:58.761327,-5.04594
1070345:30:58.770346,-7.56305
1070345:30:58.778405,-10.1037
1070345:30:58.787443,-11.6436
1070345:30:58.796344,-11.6434
1070345:30:58.804512,-11.6432
1070345:30:58.862638,-11.6439
1070345:30:58.871196,-11.6435
1070345:30:58.879377,-11.6433
1070345:30:58.888067,-11.6434
1070345:30:58.896497,-11.6435
1070345:30:58.906152,-11.6434
1070345:30:58.962664,-11.6432
1070345:30:58.971377,-11.6435
1070345:30:58.979989,-11.6436
1070345:30:58.989069,-11.6436
1070345:30:58.997694,-11.6435
1070345:30:59.006772,-11.6434
1070345:30:59.064470,-5.56344
1070345:30:59.073271,-3.03525
1070345:30:59.081848,-2.73091
1070345:30:59.091021,-1.69144
1070345:30:59.100030,-1.48377
1070345:30:59.107997,-1.50581
1070345:30:59.165795,-11.6438
1070345:30:59.174448,-11.6435
1070345:30:59.182415,-11.6433
1070345:30:59.191147,-11.6432
1070345:30:59.200533,-11.6431
1070345:30:59.209739,-11.6434
1070345:30:59.266652,-11.6431
1070345:30:59.274564,-11.6434
1070345:30:59.283815,-11.6433
1070345:30:59.292551,-11.6432
1070345:30:59.300866,-11.6432
1070345:30:59.310095,-11.6436
1070345:30:59.368795,-11.6435
1070345:30:59.377674,-11.644
1070345:30:59.385798,-11.6438
1070345:30:59.394568,-11.6439
1070345:30:59.402676,-11.6439
1070345:30:59.461020,-11.644
1070345:30:59.470090,-2.45845
1070345:30:59.478523,-3.84759
1070345:30:59.486458,-3.7478
1070345:30:59.495369,-3.82755
1070345:30:59.504477,-6.42073
1070345:30:59.561142,-11.6435
1070345:30:59.570112,-11.6438
1070345:30:59.579118,-11.6433
1070345:30:59.587096,-11.6434
1070345:30:59.595581,-11.6434
1070345:30:59.604911,-11.6429
1070345:30:59.613375,-11.6432
1070345:30:59.671643,-11.6434
1070345:30:59.680380,-11.6433
1070345:30:59.689194,-11.6433
1070345:30:59.697491,-11.6428
1070345:30:59.705602,-11.6433
1070345:30:59.715136,-11.6433
1070345:30:59.772159,-11.6437
1070345:30:59.780489,-9.05537
1070345:30:59.789272,-5.59417
1070345:30:59.798315,-4.72264
1070345:30:59.806291,-4.35967
1070345:30:59.815486,-2.61798
1070345:30:59.873756,-9.59298
1070345:30:59.882436,-11.6433
1070345:30:59.889828,-11.6435
1070345:30:59.899885,-11.6435
1070345:30:59.908515,-11.6434
1070345:30:59.916536,-11.6429
1070345:30:59.974527,-11.6432
1070345:30:59.982754,-11.6434
1070345:30:59.991554,-11.6431
1070345:31:00.000083,-11.6434
1070345:31:00.008180,-11.6429
1070345:31:00.017127,-11.6431
1070345:31:00.027543,-11.6433
1070345:31:00.084453,-11.6434
1070345:31:00.092517,-11.6432
1070345:31:00.101559,-11.6436
1070345:31:00.110688,-11.6431
1070345:31:00.118679,-11.6438
1070345:31:00.128696,-11.6439
1070345:31:00.187154,-2.47599
1070345:31:00.195757,-1.80988
1070345:31:00.204511,-2.05993
1070345:31:00.213037,-2.70555
1070345:31:00.221624,-3.53832
1070345:31:00.279202,-3.8012
1070345:31:00.287936,-11.6434
1070345:31:00.296739,-11.6433
1070345:31:00.304428,-11.6432
1070345:31:00.313976,-11.6432
1070345:31:00.322490,-11.6433
1070345:31:00.331057,-11.6433
1070345:31:00.388661,-11.6437
1070345:31:00.397675,-11.6429
1070345:31:00.406365,-11.643
1070345:31:00.414402,-11.6435
1070345:31:00.423564,-11.6434
1070345:31:00.432023,-11.6433
1070345:31:00.490193,-11.6433
1070345:31:00.498410,-11.6433
1070345:31:00.507417,-11.6435
1070345:31:00.515603,-8.50697
1070345:31:00.524097,-7.93576
1070345:31:00.533244,-5.38243
1070345:31:00.543388,-4.99234
1070345:31:00.600208,-4.2454
1070345:31:00.608855,-7.52167
1070345:31:00.617495,-11.6437
1070345:31:00.626536,-11.6437
1070345:31:00.634737,-11.6435
1070345:31:00.693265,-11.6433
1070345:31:00.701928,-11.6431
1070345:31:00.710531,-11.6434
1070345:31:00.718875,-11.6435
1070345:31:00.727815,-11.6441
1070345:31:00.736252,-11.6439
1070345:31:00.746525,-11.6443
1070345:31:00.803555,-11.6438
1070345:31:00.811406,-11.6437
1070345:31:00.820587,-11.6437
1070345:31:00.829684,-11.6437
1070345:31:00.838744,-11.6436
1070345:31:00.896045,-8.40132
1070345:31:00.904615,-6.21512
1070345:31:00.912619,-5.33506
1070345:31:00.921888,-2.99934
1070345:31:00.929910,-2.02398
1070345:31:00.939051,-2.07011
1070345:31:00.997540,-11.6438
1070345:31:01.005776,-11.6434
1070345:31:01.014299,-11.6433
1070345:31:01.023378,-11.6431
1070345:31:01.031427,-11.6433
1070345:31:01.040675,-11.6432
1070345:31:01.098864,-11.6435
1070345:31:01.107234,-11.6434
1070345:31:01.115162,-11.6435
1070345:31:01.124175,-11.6436
1070345:31:01.133116,-11.6434
1070345:31:01.141697,-11.6436
1070345:31:01.152079,-11.6435
1070345:31:01.207608,-11.6434
1070345:31:01.216558,-11.6433
1070345:31:01.225859,-11.6436
1070345:31:01.234386,-11.6433
1070345:31:01.243260,-11.6434
1070345:31:01.300782,-11.643
1070345:31:01.309541,-2.06217
1070345:31:01.317960,-2.09203
1070345:31:01.326901,-2.08697
1070345:31:01.334827,-3.1368
1070345:31:01.344018,-5.9671
1070345:31:01.402835,-7.23563
1070345:31:01.411175,-11.6436
1070345:31:01.419303,-11.6438
1070345:31:01.428435,-11.6438
1070345:31:01.437467,-11.6439
1070345:31:01.445867,-11.6437
1070345:31:01.455842,-11.6431
1070345:31:01.512795,-11.644
1070345:31:01.521440,-11.6439
1070345:31:01.529965,-11.643
1070345:31:01.538707,-11.6433
1070345:31:01.547097,-11.6431
1070345:31:01.556565,-11.6433
1070345:31:01.613868,-11.6429
1070345:31:01.623059,-11.6435
1070345:31:01.631093,-11.6433
1070345:31:01.640273,-11.6439
1070345:31:01.648402,-10.5801
1070345:31:01.706622,-8.15402
1070345:31:01.714641,-2.86551
1070345:31:01.723573,-4.01289
1070345:31:01.731953,-5.42515
1070345:31:01.740696,-6.27805
1070345:31:01.748678,-8.56558
1070345:31:01.757692,-11.6438
1070345:31:01.814611,-11.6431
1070345:31:01.823665,-11.6433
1070345:31:01.832037,-11.6433
1070345:31:01.840866,-11.6434
1070345:31:01.848994,-11.6433
1070345:31:01.858166,-11.6429
1070345:31:01.867887,-11.6435
1070345:31:01.925417,-11.6433
1070345:31:01.933424,-11.6432
1070345:31:01.942441,-11.6435
1070345:31:01.951493,-11.6434
1070345:31:01.960661,-11.6433
1070345:31:02.017430,-11.6433
1070345:31:02.025785,-11.0015
1070345:31:02.033920,-9.00566
1070345:31:02.043112,-9.19835
1070345:31:02.052058,-9.34623
1070345:31:02.060537,-6.56255
1070345:31:02.119024,-2.44672
1070345:31:02.128041,-3.67705
1070345:31:02.136683,-3.42513
1070345:31:02.145581,-5.6285
1070345:31:02.154335,-9.77099
1070345:31:02.163538,-10.0192
1070345:31:02.220008,-11.6437
1070345:31:02.229266,-11.6441
1070345:31:02.237917,-11.6438
1070345:31:02.245898,-11.6437
1070345:31:02.254887,-11.6433
1070345:31:02.263677,-11.6436
1070345:31:02.321404,-11.6436
1070345:31:02.329950,-11.6434
1070345:31:02.339003,-11.6431
1070345:31:02.347418,-11.6431
1070345:31:02.356030,-11.6432
1070345:31:02.364543,-11.6433
1070345:31:02.422906,-11.6432
1070345:31:02.431950,-11.6433
1070345:31:02.440301,-11.6435
1070345:31:02.449278,-11.6436
1070345:31:02.457355,-11.6432
1070345:31:02.466361,-11.6436
1070345:31:02.523623,-4.37569
1070345:31:02.531830,-3.36568
1070345:31:02.540677,-2.30034
1070345:31:02.549453,-1.48817
1070345:31:02.558457,-1.5056
1070345:31:02.566432,-1.6938
1070345:31:02.624621,-10.9817
1070345:31:02.633027,-11.6433
1070345:31:02.641996,-11.6436
1070345:31:02.651007,-11.6434
1070345:31:02.659857,-11.6433
1070345:31:02.667835,-11.6434
1070345:31:02.725757,-11.6429
1070345:31:02.734480,-11.6435
1070345:31:02.742465,-11.643
1070345:31:02.751470,-11.6432
1070345:31:02.760085,-11.6435
1070345:31:02.769061,-11.6433
1070345:31:02.825672,-11.6433
1070345:31:02.834606,-11.643
1070345:31:02.843406,-11.6433
1070345:31:02.851419,-11.6431
1070345:31:02.860568,-11.6434
1070345:31:02.869257,-11.6433
1070345:31:02.927085,-11.6432
1070345:31:02.935773,-11.6435
1070345:31:02.944623,-11.2189
1070345:31:02.953810,-11.4542
1070345:31:02.962422,-8.90091
1070345:31:02.971272,-5.88657
1070345:31:03.028226,-2.04798
1070345:31:03.037396,-2.36386
1070345:31:03.048050,-2.39243
1070345:31:03.056744,-3.89778
1070345:31:03.065083,-8.25197
1070345:31:03.122907,-10.9752
1070345:31:03.132101,-11.6435
1070345:31:03.140315,-11.6433
1070345:31:03.149457,-11.6432
1070345:31:03.158606,-11.6433
1070345:31:03.166641,-11.6433
1070345:31:03.223375,-11.6435
1070345:31:03.233536,-11.6432
1070345:31:03.241547,-11.6433
1070345:31:03.250562,-11.643
1070345:31:03.258729,-11.6436
1070345:31:03.267737,-11.6435
1070345:31:03.324892,-11.6434
1070345:31:03.332713,-11.6429
1070345:31:03.341667,-11.6431
1070345:31:03.351171,-11.6431
1070345:31:03.359974,-11.6431
1070345:31:03.368372,-11.6433
1070345:31:03.425591,-11.6434
1070345:31:03.434571,-11.6438
1070345:31:03.443566,-8.90444
1070345:31:03.452581,-5.20379
1070345:31:03.460604,-5.274
1070345:31:03.469797,-5.61342
1070345:31:03.527382,-4.19839
1070345:31:03.535772,-4.34484
1070345:31:03.544887,-4.92287
1070345:31:03.553043,-6.99242
1070345:31:03.562022,-6.1625
1070345:31:03.570338,-6.69063
1070345:31:03.579337,-11.6441
1070345:31:03.636541,-11.6434
1070345:31:03.645577,-11.6436
1070345:31:03.653800,-11.6439
1070345:31:03.662876,-11.6436
1070345:31:03.671735,-11.6441
1070345:31:03.680780,-11.644
1070345:31:03.737942,-11.6435
1070345:31:03.746774,-11.6438
1070345:31:03.754659,-11.6438
1070345:31:03.763727,-11.6437
1070345:31:03.772558,-11.6434
1070345:31:03.780565,-11.643
1070345:31:03.838152,-11.6439
1070345:31:03.846430,-11.644
1070345:31:03.855739,-11.6438
1070345:31:03.864493,-11.6436
1070345:31:03.872746,-11.6434
1070345:31:03.881960,-11.6435
1070345:31:03.939492,-4.66033
1070345:31:03.948650,-7.30582
1070345:31:03.956686,-1.85523
1070345:31:03.965774,-4.23513
1070345:31:03.974654,-3.57412
1070345:31:03.982674,-3.24653
1070345:31:04.040430,-11.6437
1070345:31:04.048568,-11.6436
1070345:31:04.057554,-11.6436
1070345:31:04.066518,-11.6435
1070345:31:04.074498,-11.6434
1070345:31:04.083930,-11.6431
1070345:31:04.140839,-11.6432
1070345:31:04.149609,-11.6432
1070345:31:04.159016,-11.6431
1070345:31:04.167486,-11.6434
1070345:31:04.176149,-11.6433
1070345:31:04.184435,-11.6436
1070345:31:04.242544,-11.6433
1070345:31:04.250807,-11.6432
1070345:31:04.260465,-11.6433
1070345:31:04.269051,-11.6436
1070345:31:04.277719,-11.6434
1070345:31:04.285886,-11.6434
1070345:31:04.342987,-11.6434
1070345:31:04.350990,-11.6436
1070345:31:04.360795,-11.6435
1070345:31:04.369222,-10.1925
1070345:31:04.377891,-8.99475
1070345:31:04.386518,-7.54571
1070345:31:04.444603,-2.4334
1070345:31:04.453280,-3.54529
1070345:31:04.462671,-3.79182
1070345:31:04.470494,-3.35166
1070345:31:04.479497,-5.64631
1070345:31:04.488701,-10.1411
1070345:31:04.544623,-11.6436
1070345:31:04.553108,-11.6436
1070345:31:04.562745,-11.6438
1070345:31:04.571581,-11.644
1070345:31:04.580407,-11.644
1070345:31:04.589414,-11.6438
1070345:31:04.646445,-11.6439
1070345:31:04.654618,-11.6438
1070345:31:04.663860,-11.6436
1070345:31:04.673075,-11.6433
1070345:31:04.681782,-11.6434
1070345:31:04.690434,-11.6432
1070345:31:04.747510,-11.6438
1070345:31:04.755539,-11.6436
1070345:31:04.764494,-11.6434
1070345:31:04.773714,-11.6435
1070345:31:04.782959,-11.6434
1070345:31:04.791726,-11.6433
1070345:31:04.848349,-2.21264
1070345:31:04.856545,-2.06059
1070345:31:04.864529,-2.08779
1070345:31:04.873994,-2.21459
1070345:31:04.882919,-2.39995
1070345:31:04.891650,-3.50858
1070345:31:04.900979,-5.01553
1070345:31:04.958159,-11.6434
1070345:31:04.966619,-11.6435
1070345:31:04.975234,-11.6433
1070345:31:04.984554,-11.6433
1070345:31:04.992527,-11.6435
1070345:31:05.050750,-11.643
1070345:31:05.059275,-11.6432
1070345:31:05.067839,-11.6433
1070345:31:05.075838,-11.6434
1070345:31:05.084887,-11.6435
1070345:31:05.094074,-11.6432
1070345:31:05.151341,-11.643
1070345:31:05.160047,-11.6433
1070345:31:05.169126,-11.6433
1070345:31:05.177787,-11.6433
1070345:31:05.186515,-11.6433
1070345:31:05.195703,-11.6431
1070345:31:05.252330,-11.6436
1070345:31:05.260761,-9.94765
1070345:31:05.269756,-3.00222
1070345:31:05.278396,-3.73944
1070345:31:05.287296,-4.06736
1070345:31:05.295890,-2.84165
1070345:31:05.352987,-7.35289
1070345:31:05.361850,-11.6437
1070345:31:05.370337,-11.6433
1070345:31:05.379349,-11.6435
1070345:31:05.388262,-11.644
1070345:31:05.397059,-11.644
1070345:31:05.454082,-11.6432
1070345:31:05.462817,-11.6439
1070345:31:05.471137,-11.6436
1070345:31:05.480446,-11.6443
1070345:31:05.489497,-11.6439
1070345:31:05.546804,-11.6432
1070345:31:05.555826,-11.6438
1070345:31:05.563876,-11.6439
1070345:31:05.572480,-11.6437
1070345:31:05.581474,-11.6433
1070345:31:05.590715,-11.6435
1070345:31:05.648345,-11.6432
1070345:31:05.657076,-11.6435
1070345:31:05.666120,-11.6436
1070345:31:05.674650,-11.6434
1070345:31:05.683490,-7.55597
1070345:31:05.692716,-6.58397
1070345:31:05.748905,-7.27239
1070345:31:05.758473,-2.99774
1070345:31:05.766584,-4.96274
1070345:31:05.775763,-6.03265
1070345:31:05.783727,-7.235
1070345:31:05.792740,-9.23017
1070345:31:05.849734,-10.289
1070345:31:05.859324,-11.6431
1070345:31:05.867301,-11.6435
1070345:31:05.875460,-11.6432
1070345:31:05.884499,-11.6436
1070345:31:05.893582,-11.6431
1070345:31:05.951312,-11.6431
1070345:31:05.960424,-11.6435
1070345:31:05.968605,-11.6431
1070345:31:05.977681,-11.6435
1070345:31:05.985879,-11.6431
1070345:31:05.994452,-11.6434
1070345:31:06.004147,-11.6434
1070345:31:06.060852,-11.6437
1070345:31:06.068944,-11.643
1070345:31:06.078151,-11.6436
1070345:31:06.086655,-11.6432
1070345:31:06.095595,-11.6433
1070345:31:06.104491,-11.644
1070345:31:06.161369,-2.4106
1070345:31:06.170415,-2.50218
1070345:31:06.178976,-3.14215
1070345:31:06.187594,-3.66316
1070345:31:06.195988,-4.74422
1070345:31:06.204527,-5.9989
1070345:31:06.262846,-11.6432
1070345:31:06.271896,-11.6441
1070345:31:06.280276,-11.644
1070345:31:06.288830,-11.644
1070345:31:06.297452,-11.644
1070345:31:06.306696,-11.6441
1070345:31:06.363218,-11.644
1070345:31:06.371972,-11.6439
1070345:31:06.380442,-11.6438
1070345:31:06.389462,-11.6438
1070345:31:06.397424,-11.6439
1070345:31:06.405667,-11.6439
1070345:31:06.416770,-11.6434
1070345:31:06.473418,-11.6436
1070345:31:06.482270,-11.6435
1070345:31:06.490521,-11.6434
1070345:31:06.499574,-11.6439
1070345:31:06.508370,-7.54734
1070345:31:06.566358,-2.86556
1070345:31:06.574630,-3.6107
1070345:31:06.583633,-5.14611
1070345:31:06.592149,-7.95392
1070345:31:06.600210,-10.9065
1070345:31:06.609442,-11.6435
1070345:31:06.619351,-11.6435
1070345:31:06.676346,-11.6432
1070345:31:06.685020,-11.6433
1070345:31:06.693070,-11.6436
1070345:31:06.702373,-11.6432
1070345:31:06.710826,-11.6433
1070345:31:06.720958,-11.6433
1070345:31:06.777482,-11.6432
1070345:31:06.785792,-11.6434
1070345:31:06.794651,-11.6432
1070345:31:06.803049,-11.6433
1070345:31:06.811885,-11.6432
1070345:31:06.821078,-11.6436
1070345:31:06.878610,-6.93608
1070345:31:06.886872,-5.97992
1070345:31:06.896007,-3.3185
1070345:31:06.904611,-2.1604
1070345:31:06.912786,-1.7977
1070345:31:06.922788,-1.89659
1070345:31:06.980066,-11.6442
1070345:31:06.988940,-11.6441
1070345:31:06.997541,-11.644
1070345:31:07.005562,-11.6438
1070345:31:07.013595,-11.6436
1070345:31:07.023723,-11.6439
1070345:31:07.080714,-11.6438
1070345:31:07.088643,-11.6438
1070345:31:07.097918,-11.6436
1070345:31:07.105580,-11.6437
1070345:31:07.114290,-11.6439
1070345:31:07.172954,-11.6437
1070345:31:07.181966,-11.6443
1070345:31:07.190029,-11.6436
1070345:31:07.199282,-11.6436
1070345:31:07.207581,-11.6436
1070345:31:07.215862,-7.14605
1070345:31:07.224741,-6.73692
1070345:31:07.282807,-2.14586
1070345:31:07.290718,-3.73014
1070345:31:07.299889,-6.26986
1070345:31:07.308484,-8.71235
1070345:31:07.317718,-11.6436
1070345:31:07.326675,-11.6431
1070345:31:07.383859,-11.6433
1070345:31:07.392593,-11.6435
1070345:31:07.401497,-11.6436
1070345:31:07.410170,-11.6431
1070345:31:07.418707,-11.6434
1070345:31:07.427654,-11.6437
1070345:31:07.485868,-11.6432
1070345:31:07.494495,-11.6435
1070345:31:07.502486,-11.6432
1070345:31:07.511712,-11.6436
1070345:31:07.520053,-11.6437
1070345:31:07.529078,-11.6431
1070345:31:07.586334,-4.43835
1070345:31:07.594584,-1.49097
1070345:31:07.603355,-1.51616
1070345:31:07.612366,-1.57059
1070345:31:07.620331,-5.16374
1070345:31:07.629090,-4.25967
1070345:31:07.639406,-3.40457
1070345:31:07.696913,-11.6436
1070345:31:07.705437,-11.6439
1070345:31:07.714317,-11.6437
1070345:31:07.722246,-11.644
1070345:31:07.731269,-11.644
1070345:31:07.740237,-11.6433
1070345:31:07.798700,-11.6437
1070345:31:07.807314,-11.6436
1070345:31:07.815906,-11.6433
1070345:31:07.824317,-11.6432
1070345:31:07.832506,-11.6432
1070345:31:07.842893,-11.6435
1070345:31:07.899710,-11.6434
1070345:31:07.908433,-8.20788
1070345:31:07.916826,-8.21238
1070345:31:07.925512,-8.29415
1070345:31:07.933787,-4.66054
1070345:31:07.943053,-2.66073
1070345:31:08.000353,-6.04465
1070345:31:08.009723,-8.2448
1070345:31:08.017623,-9.99671
1070345:31:08.026701,-11.6434
1070345:31:08.034834,-11.6435
1070345:31:08.092910,-11.6433
1070345:31:08.101034,-11.6432
1070345:31:08.110044,-11.6434
1070345:31:08.119112,-11.6433
1070345:31:08.127387,-11.6432
1070345:31:08.136631,-11.6433
1070345:31:08.144566,-11.6433
1070345:31:08.202915,-11.6433
1070345:31:08.211563,-11.6435
1070345:31:08.219219,-11.6436
1070345:31:08.228466,-11.6434
1070345:31:08.237457,-11.6432
1070345:31:08.245885,-11.6433
1070345:31:08.255143,-10.4952
1070345:31:08.312912,-1.55939
1070345:31:08.320938,-2.07381
1070345:31:08.330335,-3.43865
1070345:31:08.339064,-6.36865
1070345:31:08.347609,-9.89813
1070345:31:08.356657,-11.6442
1070345:31:08.414669,-11.6441
1070345:31:08.423347,-11.6439
1070345:31:08.431717,-11.6439
1070345:31:08.440504,-11.6441
1070345:31:08.448514,-11.6437
1070345:31:08.458454,-11.6433
1070345:31:08.515912,-11.6439
1070345:31:08.524611,-11.6437
1070345:31:08.533334,-11.6432
1070345:31:08.541520,-11.6434
1070345:31:08.550450,-11.6437
1070345:31:08.559653,-11.6435
1070345:31:08.617270,-5.18625
1070345:31:08.625837,-2.57483
1070345:31:08.633912,-1.86196
1070345:31:08.643154,-1.80171
1070345:31:08.651947,-1.49628
1070345:31:08.660911,-1.71439
1070345:31:08.719625,-11.6435
1070345:31:08.728407,-11.6432
1070345:31:08.735950,-11.6435
1070345:31:08.745756,-11.6432
1070345:31:08.754133,-11.6433
1070345:31:08.764347,-11.6433
1070345:31:08.821134,-11.643
1070345:31:08.829893,-11.6434
1070345:31:08.838173,-11.6435
1070345:31:08.847239,-11.644
1070345:31:08.855389,-11.6437
1070345:31:08.865855,-11.6437
1070345:31:08.922575,-11.644
1070345:31:08.931082,-10.4572
1070345:31:08.938686,-7.96331
1070345:31:08.947453,-5.6721
1070345:31:08.956734,-4.36601
1070345:31:08.966580,-4.54953
1070345:31:09.024594,-7.61921
1070345:31:09.033298,-11.6434
1070345:31:09.042081,-11.6434
1070345:31:09.050186,-11.6434
1070345:31:09.059156,-11.6436
1070345:31:09.068684,-11.6433
1070345:31:09.125654,-11.6434
1070345:31:09.133572,-11.6433
1070345:31:09.142497,-11.6429
1070345:31:09.151458,-11.643
1070345:31:09.159571,-11.6432
1070345:31:09.217776,-11.6431
1070345:31:09.225768,-11.6433
1070345:31:09.234857,-11.6433
1070345:31:09.243904,-11.6433
1070345:31:09.251890,-11.6434
1070345:31:09.261041,-11.6435
1070345:31:09.318697,-8.53854
1070345:31:09.326674,-2.22741
1070345:31:09.335929,-3.9177
1070345:31:09.344925,-5.58245
1070345:31:09.352879,-8.02844
1070345:31:09.362262,-10.0723
1070345:31:09.419894,-11.0292
1070345:31:09.428148,-11.6432
1070345:31:09.437310,-11.6433
1070345:31:09.445932,-11.6434
1070345:31:09.454573,-11.6431
1070345:31:09.463409,-11.6435
1070345:31:09.471991,-11.6435
1070345:31:09.529814,-11.6435
1070345:31:09.538475,-11.6432
1070345:31:09.547348,-11.6433
1070345:31:09.555762,-11.6437
1070345:31:09.564045,-11.644
1070345:31:09.573050,-11.6441
1070345:31:09.630043,-2.62873
1070345:31:09.639209,-1.8934
1070345:31:09.647544,-1.78169
1070345:31:09.655681,-1.93816
1070345:31:09.664684,-3.59115
1070345:31:09.673119,-5.15401
1070345:31:09.731275,-11.6435
1070345:31:09.740343,-11.644
1070345:31:09.748519,-11.6439
1070345:31:09.757545,-11.6441
1070345:31:09.765732,-11.644
1070345:31:09.774757,-11.6434
1070345:31:09.832112,-11.644
1070345:31:09.841301,-11.6441
1070345:31:09.849342,-11.6436
1070345:31:09.858367,-11.6432
1070345:31:09.867378,-11.6435
1070345:31:09.875383,-11.6436
1070345:31:09.932734,-11.6439
1070345:31:09.942118,-11.644
1070345:31:09.950310,-9.69672
1070345:31:09.958299,-8.16941
1070345:31:09.967266,-7.13592
1070345:31:09.976243,-4.93809
1070345:31:10.034235,-5.78099
1070345:31:10.043283,-8.80125
1070345:31:10.052001,-10.5951
1070345:31:10.060141,-11.6434
1070345:31:10.069318,-11.6433
1070345:31:10.078366,-11.6434
1070345:31:10.134632,-11.6432
1070345:31:10.143698,-11.6432
1070345:31:10.151688,-11.6431
1070345:31:10.160882,-11.6433
1070345:31:10.170043,-11.6435
1070345:31:10.178843,-11.6432
1070345:31:10.235879,-11.6431
1070345:31:10.244646,-11.6435
1070345:31:10.252839,-11.6435
1070345:31:10.262022,-11.6434
1070345:31:10.270155,-11.6434
1070345:31:10.279347,-11.6434
1070345:31:10.337134,-2.29169
1070345:31:10.345846,-1.984
1070345:31:10.354700,-2.08273
1070345:31:10.362680,-2.54568
1070345:31:10.371656,-4.08942
1070345:31:10.380643,-6.90328
1070345:31:10.437872,-11.6434
1070345:31:10.446736,-11.6435
1070345:31:10.455482,-11.6434
1070345:31:10.463461,-11.6434
1070345:31:10.472437,-11.6432
1070345:31:10.481553,-11.6438
1070345:31:10.537724,-11.6434
1070345:31:10.546678,-11.6434
1070345:31:10.555498,-11.6435
1070345:31:10.564195,-11.6434
1070345:31:10.572545,-11.6432
1070345:31:10.581533,-11.6442
1070345:31:10.638935,-11.6436
1070345:31:10.647525,-11.6436
1070345:31:10.656287,-8.69381
1070345:31:10.664715,-5.28893
1070345:31:10.673297,-3.78877
1070345:31:10.682817,-2.77752
1070345:31:10.739742,-6.20869
1070345:31:10.748278,-9.22939
1070345:31:10.756989,-11.6441
1070345:31:10.765940,-11.6441
1070345:31:10.774467,-11.6436
1070345:31:10.783577,-11.6437
1070345:31:10.840902,-11.6437
1070345:31:10.849687,-11.6438
1070345:31:10.858118,-11.6436
1070345:31:10.867074,-11.6429
1070345:31:10.875929,-11.6434
1070345:31:10.884670,-11.6436
1070345:31:10.941778,-11.6439
1070345:31:10.949738,-11.6434
1070345:31:10.958191,-11.643
1070345:31:10.967439,-11.6435
1070345:31:10.976475,-11.6434
1070345:31:10.985453,-11.6432
1070345:31:11.042820,-6.07719
1070345:31:11.051261,-5.12827
1070345:31:11.059242,-3.31667
1070345:31:11.068274,-2.25189
1070345:31:11.077187,-2.35898
1070345:31:11.085930,-2.59488
1070345:31:11.095134,-2.89592
1070345:31:11.152796,-11.6434
1070345:31:11.161271,-11.6433
1070345:31:11.170363,-11.6431
1070345:31:11.178711,-11.6433
1070345:31:11.186629,-11.6434
1070345:31:11.196799,-11.6436
1070345:31:11.253673,-11.643
1070345:31:11.262358,-11.6434
1070345:31:11.271334,-11.6434
1070345:31:11.280050,-11.6436
1070345:31:11.288822,-11.6434
1070345:31:11.297896,-11.6432
1070345:31:11.354681,-11.6434
1070345:31:11.363338,-11.6438
1070345:31:11.372591,-11.6435
1070345:31:11.381255,-11.6435
1070345:31:11.390114,-11.6441
1070345:31:11.399531,-8.30237
1070345:31:11.456947,-2.20823
1070345:31:11.464850,-2.32454
1070345:31:11.474656,-3.63685
1070345:31:11.482827,-9.84341
1070345:31:11.492128,-11.6439
1070345:31:11.501380,-11.5608
1070345:31:11.558561,-11.6437
1070345:31:11.567574,-11.6437
1070345:31:11.575843,-11.6432
1070345:31:11.584835,-11.643
1070345:31:11.593932,-11.6431
1070345:31:11.602981,-11.6431
1070345:31:11.660215,-11.6435
1070345:31:11.668926,-11.6434
1070345:31:11.678092,-11.6432
1070345:31:11.687081,-11.6436
1070345:31:11.695150,-11.6437
1070345:31:11.705487,-11.643
1070345:31:11.762996,-8.54809
1070345:31:11.771631,-5.83256
1070345:31:11.780697,-3.4397
1070345:31:11.789333,-2.8443
1070345:31:11.798011,-2.07916
1070345:31:11.807331,-1.81238
1070345:31:11.864125,-11.6435
1070345:31:11.872816,-11.6436
1070345:31:11.881197,-11.6433
1070345:31:11.890397,-11.6438
1070345:31:11.899244,-11.644
1070345:31:11.908379,-11.6439
1070345:31:11.964721,-11.6436
1070345:31:11.973768,-11.6438
1070345:31:11.981759,-11.6438
1070345:31:11.990807,-11.6434
1070345:31:11.999794,-11.6439
1070345:31:12.009395,-11.6436
1070345:31:12.066833,-11.6439
1070345:31:12.075657,-11.6437
1070345:31:12.083714,-11.6432
1070345:31:12.092778,-11.6433
1070345:31:12.101727,-11.6438
1070345:31:12.111223,-11.6436
1070345:31:12.168350,-1.78783
1070345:31:12.177000,-2.33098
1070345:31:12.185625,-4.04115
1070345:31:12.194644,-3.92612
1070345:31:12.202837,-4.18052
1070345:31:12.213201,-8.30297
1070345:31:12.269935,-11.6433
1070345:31:12.278621,-11.643
1070345:31:12.286394,-11.6433
1070345:31:12.295829,-11.6434
1070345:31:12.304741,-11.6436
1070345:31:12.314606,-11.6429
1070345:31:12.371914,-11.6432
1070345:31:12.380576,-11.6434
1070345:31:12.389237,-11.6432
1070345:31:12.398416,-11.6433
1070345:31:12.407351,-11.6434
1070345:31:12.416330,-11.6437
1070345:31:12.472867,-6.9008
1070345:31:12.481488,-6.01114
