Time,Amplitude
6.841865999999982,-11.642719999999999
6.851991999999882,-11.64288
6.908613999999943,-11.64286
6.9172470000000885,-11.642940000000001
6.925956000000042,-11.64314
6.934389999999894,-11.643320000000001
6.943393000000015,-11.643320000000001
6.95260600000006,-11.64356
7.009483999999929,-9.82164
7.018237999999883,-7.933002
7.026659999999993,-6.135228
7.035634000000073,-4.429994
7.043437999999924,-2.718706
7.053081999999904,-3.4205900000000002
7.109566000000086,-5.309248
7.1188099999999395,-7.107102000000001
7.127343999999994,-8.812276
7.1360789999998815,-10.523504
7.143647999999985,-11.643500000000001
7.153029999999944,-11.6433
7.210503999999901,-11.6432
7.21865200000002,-11.643140000000002
7.227380000000039,-11.6431
7.236002999999982,-11.64314
7.244586000000027,-11.6432
7.253913999999895,-11.64314
7.310739999999896,-11.64324
7.319803999999976,-11.23592
7.32889299999988,-9.898938
7.337541999999985,-8.445954
7.346504999999979,-6.874200000000001
7.355702000000065,-5.1383160000000005
7.412679999999909,-4.9085540000000005
7.421325000000024,-6.245516
7.430211999999983,-7.698500000000001
7.4389320000000225,-9.270254
7.447504999999865,-11.005978
7.456513000000086,-11.64298
7.513930999999957,-11.64296
7.52258699999993,-11.642900000000001
7.531258999999864,-11.642900000000001
7.539522999999917,-11.64296
7.548045000000002,-11.643
7.557303999999931,-11.643060000000002
7.614516999999978,-11.643120000000001
7.623104000000012,-11.643120000000001
7.6317039999999,-11.6431
7.639828999999963,-11.64312
7.649249999999938,-11.64314
7.658040000000028,-11.643180000000001
7.715038999999933,-9.814058000000001
7.724052000000029,-7.806775999999999
7.732385000000022,-5.785088
7.740794000000051,-4.110633999999999
7.749544999999898,-2.613048
7.758335999999872,-3.168928
7.816037000000051,-5.17615
7.825104999999894,-7.197818
7.833204999999907,-8.872132
7.841652999999951,-10.369698000000001
7.850664999999935,-11.642940000000001
7.859386000000086,-11.64296
7.916815000000042,-11.64286
7.925455000000056,-11.64296
7.9341199999998935,-11.6429
7.9420789999999215,-11.642959999999999
7.950671000000057,-11.64312
7.9593549999999595,-11.6433
8.018121999999948,-10.889522000000001
8.026845999999978,-9.637336
8.035775000000058,-7.970982000000001
8.04380100000003,-6.393274000000001
8.052985000000035,-4.486916
8.061388999999963,-3.3104860000000005
8.118253999999979,-4.562792
8.127257999999983,-6.229246
8.135221000000001,-7.807014000000001
8.144250000000056,-9.713352
8.152851999999939,-11.643720000000002
8.161442999999963,-11.643699999999999
8.21881499999995,-11.64362
8.227908999999954,-11.64348
8.235989999999902,-11.64352
8.244795999999951,-11.643239999999999
8.254179999999906,-11.64318
8.26241099999993,-11.64314
8.319968999999901,-11.64324
8.329029999999875,-11.622700000000002
8.338097999999945,-11.106296
8.346277999999984,-10.35847
8.35574100000008,-9.159762
8.364407999999912,-7.475268000000001
8.421464999999898,-7.161376000000001
8.430564000000004,-7.678000000000001
8.438560000000052,-8.425886000000002
8.447594999999865,-9.624554000000002
8.455645000000004,-11.308828000000002
8.464602000000014,-11.643080000000001
8.521868999999924,-11.642900000000001
8.530571000000009,-11.64282
8.539561000000049,-11.64286
8.548593999999866,-11.6429
8.55663699999991,-11.642859999999999
8.565830000000005,-11.6429
8.623223000000053,-11.64286
8.632387999999992,-11.64278
8.64038400000004,-11.642800000000001
8.649537999999893,-11.64294
8.657650999999987,-11.643040000000001
8.666606999999885,-11.018298000000001
8.723631999999952,-9.266298
8.731583999999884,-8.012994
8.741215999999895,-7.298482
8.74958300000003,-6.880584000000001
8.758403999999928,-7.361546000000001
8.767088999999942,-9.113606
8.824110999999903,-10.366930000000002
8.832664000000022,-11.081342
8.841421000000082,-11.499160000000002
8.850699000000077,-11.643020000000002
8.85949400000004,-11.642940000000001
8.868381999999883,-11.642940000000001
8.9259219999999,-11.64296
8.934041999999863,-11.642940000000001
8.943524999999909,-11.643040000000001
8.952172999999902,-11.643260000000001
8.960829999999987,-11.643380000000002
8.9688799999999,-11.643560000000003
9.026448000000073,-9.680872
9.035106000000042,-7.829002
9.044038999999884,-5.878786
9.052903000000015,-4.056210000000001
9.061359000000039,-2.5370480000000004
9.070506999999907,-3.5432120000000005
9.127537000000075,-5.395022000000001
9.136238000000048,-7.345218000000001
9.145502000000079,-9.167794
9.153489000000036,-10.686796000000001
9.162653999999975,-11.643320000000001
9.170593999999937,-11.64324
9.180620999999974,-11.6431
9.237394999999879,-11.64294
9.245977000000039,-11.64292
9.255192999999963,-11.64292
9.263752999999951,-11.64292
9.272580000000062,-11.64292
9.282400000000052,-11.64302
9.338872000000038,-10.346670000000001
9.347038999999995,-8.737881999999999
9.356074999999919,-6.943372000000001
9.36514299999999,-5.014298
9.37401900000009,-3.053016
9.43160899999998,-2.4419640000000005
9.44053400000007,-4.050752
9.448333000000048,-5.845242000000001
9.457523000000037,-7.774336000000002
9.466552999999976,-9.735558000000001
9.475762999999915,-11.64294
9.533077999999932,-11.6429
9.541974999999866,-11.6429
9.550788999999895,-11.642900000000001
9.558986000000004,-11.642920000000002
9.568033000000014,-11.642900000000001
9.577050999999983,-11.643020000000002
9.63423899999998,-11.64306
9.642470000000003,-11.64304
9.651041999999961,-11.643080000000001
9.660157000000027,-11.643320000000001
9.66898900000001,-11.64338
9.676923999999872,-11.085894000000001
9.68669900000009,-10.022818000000001
9.743868999999904,-9.045232
9.751858999999968,-8.395858
9.761666999999989,-7.498018000000001
9.770577999999887,-7.762344000000001
9.7788129999999,-8.82544
9.78796699999998,-9.802906000000002
9.844959000000017,-10.4522
9.853519000000006,-11.35004
9.86224500000003,-11.643260000000001
9.87155800000005,-11.643180000000001
9.879834999999957,-11.6432
9.889085000000023,-11.6431
9.946005000000014,-11.642959999999999
9.954739000000018,-11.642859999999999
9.96232699999996,-11.642940000000001
9.972381999999925,-11.642940000000001
9.980426999999963,-11.64296
9.989560999999867,-11.642980000000001
10.047004000000015,-10.731774000000001
10.05559500000004,-9.150538000000001
10.064098999999942,-7.322026000000001
10.073180999999977,-5.446072
10.082034000000021,-3.56948
10.091153000000077,-2.63691
10.148171000000048,-4.218126
10.157130999999936,-6.046698000000001
10.165197999999918,-7.922632
10.174596000000065,-9.799144
10.183361999999988,-11.64296
10.192373000000089,-11.64296
10.249426999999969,-11.64294
10.258434999999963,-11.64298
10.267031000000088,-11.643080000000001
10.276039999999966,-11.64306
10.28437800000006,-11.643040000000001
10.292480000000069,-11.643040000000001
10.349277999999913,-11.643
10.358422000000019,-11.642940000000001
10.367758999999978,-11.64292
10.376839999999902,-11.63702
10.385393000000022,-11.242008
10.394191999999975,-9.905518
10.451315000000022,-8.023236
10.45951100000002,-6.419398
10.46853800000008,-4.993562
10.477574000000004,-4.4754819999999995
10.48559299999988,-5.276866
10.494568000000072,-7.037568
10.552349999999933,-8.641406
10.560664999999972,-10.073242
10.569504000000052,-10.986394
10.577649000000065,-11.521560000000001
10.586655999999948,-11.64324
10.595632999999907,-11.64346
10.652438000000075,-11.643500000000001
10.660568999999896,-11.64358
10.66864899999996,-11.64362
10.677895000000035,-11.64362
10.686901000000034,-11.64358
10.695482000000084,-11.643559999999999
10.751569000000018,-11.51292
10.760385000000042,-10.795256
10.769080999999915,-9.723554
10.778096999999889,-8.46136
10.787119999999959,-6.55548
10.795675999999958,-4.78345
10.854000000000042,-4.791030000000001
10.86274299999991,-5.362436000000001
10.871331000000055,-6.42441
10.879412000000002,-8.330210000000001
10.889167000000043,-10.232760000000003
10.89738599999987,-10.942784000000001
10.95372199999997,-11.443020000000002
10.962698000000046,-11.643040000000001
10.970675999999912,-11.643040000000003
10.979653999999982,-11.643040000000003
10.987630999999965,-11.642980000000001
10.997609000000011,-11.642900000000001
11.055196000000024,-11.642940000000001
11.063564999999926,-11.64286
11.072480999999925,-11.64282
11.080107999999882,-11.64288
11.089623000000074,-11.64294
11.097882000000027,-11.642980000000001
11.155847999999878,-10.181046000000002
11.163915000000088,-8.425338
11.172890000000052,-6.616962000000001
11.18186999999989,-4.700582000000001
11.189652000000024,-2.91878
11.198699000000033,-2.735182
11.25561700000003,-4.49087
11.264603999999963,-6.299226000000001
11.273650000000089,-8.215606000000001
11.281545000000051,-9.997368000000002
11.290557999999919,-11.64292
11.29914000000008,-11.64296
11.357295000000022,-11.6429
11.36517200000003,-11.6429
11.374397999999928,-11.64288
11.382585999999947,-11.642900000000001
11.391857999999957,-11.642900000000001
11.40050599999995,-11.64296
11.458523000000014,-11.642900000000001
11.466983999999911,-11.643
11.475288999999975,-11.643020000000002
11.48438699999997,-11.64302
11.492655000000013,-11.64304
11.501649000000043,-11.048672
11.511665999999877,-9.830496
11.56877899999995,-8.346758000000001
11.57737700000007,-7.01252
11.585886999999957,-5.841052
11.594667999999956,-5.673454
11.60395399999993,-6.8918099999999995
11.660712999999987,-8.375488
11.669574000000011,-9.709826
11.678325000000086,-10.881334
11.687075999999934,-11.643419999999999
11.695361000000048,-11.6433
11.704561999999896,-11.64344
11.714547000000039,-11.6433
11.771005999999943,-11.64338
11.779532999999901,-11.64338
11.787738999999874,-11.64328
11.79670699999997,-11.64324
11.805302999999867,-11.64324
11.814439999999877,-11.64312
11.87175400000001,-11.01365
11.880421999999953,-9.51056
11.888778000000002,-7.907776
11.897817000000032,-6.112894000000001
11.90689999999995,-4.4793400000000005
11.965040999999928,-4.35317
11.973782000000028,-5.85628
11.982424999999921,-7.459023999999999
11.99139799999989,-9.253865999999999
11.999546999999893,-10.887400000000001
12.008517999999867,-11.64296
12.066037000000051,-11.642920000000002
12.074693000000025,-11.64296
12.083433000000014,-11.643040000000001
12.092077000000018,-11.64298
12.100650000000087,-11.64302
12.109386000000086,-11.643
12.166884999999866,-11.642980000000001
12.175586000000067,-11.642980000000001
12.183530999999903,-11.64306
12.192743000000064,-11.643060000000002
12.201769000000013,-11.287378000000002
12.209632000000056,-10.702096000000001
12.267933000000085,-10.518936000000002
12.277074000000084,-9.468468000000001
12.285321999999951,-9.406288
12.294376000000057,-9.76207
12.302578999999923,-10.019132
12.311543999999913,-10.202392
12.369541000000027,-11.25292
12.378570000000082,-11.31516
12.386610999999903,-11.31522
12.395811999999978,-11.6435
12.403855000000021,-11.64352
12.41286500000001,-11.643460000000001
12.470698999999968,-11.643360000000001
12.480428999999958,-11.64324
12.488673000000063,-11.643140000000002
12.497767999999951,-11.643040000000003
12.505670999999893,-11.643
12.514705000000049,-11.64302
12.524353999999903,-11.64296
12.581533000000036,-10.618706
12.589564999999993,-9.588516
12.598835999999892,-8.142056
12.608031999999866,-6.302012
12.6160339999999,-4.324770000000001
12.672880000000077,-3.3943480000000004
12.682546000000002,-4.2158180000000005
12.691780999999992,-5.662378
12.69987100000003,-7.502442
12.708980999999994,-9.479744000000002
12.717744000000039,-11.434500000000003
12.726678999999876,-11.643220000000003
12.783826999999974,-11.643100000000002
12.792529000000059,-11.643080000000001
12.801175000000057,-11.64302
12.80962599999998,-11.642900000000001
12.817862999999988,-11.64286
12.825839999999971,-11.64282
12.884886999999935,-11.642800000000001
12.89302900000007,-11.642900000000001
12.901325000000043,-11.643
12.910538000000088,-11.64312
12.918517000000065,-11.643239999999999
12.927437999999938,-11.64332
12.985278999999991,-11.64328
12.99428899999998,-11.64328
13.002459000000044,-11.64314
13.011434000000008,-11.64326
13.019497000000001,-11.64338
13.028544999999895,-11.64344
13.086962000000085,-11.64338
13.095579000000043,-11.64352
13.104362000000037,-11.64342
13.113137999999935,-11.643360000000001
13.121687000000065,-11.643320000000001
13.129650000000083,-11.643360000000001
13.186975000000075,-10.260674
13.196010999999999,-8.693546000000001
13.204216999999971,-6.762952
13.213228999999956,-4.799184
13.221453999999994,-2.8271440000000005
13.23063000000002,-2.413536
13.28777100000002,-3.980684
13.296779999999899,-5.911298
13.305057999999917,-7.875046000000001
13.314133000000083,-9.847046
13.322181,-11.643220000000001
13.331455000000005,-11.643160000000002
13.389239000000089,-11.64306
13.398363999999901,-11.643
13.407069999999976,-11.643080000000001
13.415081999999984,-11.64304
13.42423000000008,-11.64304
13.432821999999987,-11.643
13.489589999999907,-11.64304
13.498777000000018,-11.64306
13.506779000000051,-11.64312
13.51610699999992,-11.6431
13.52411200000006,-11.37184
13.533171999999922,-10.479302
13.59062599999993,-8.541256
13.599598000000015,-6.6338420000000005
13.608289999999897,-5.150364
13.616778000000068,-4.0403720000000005
13.625778000000082,-3.9009799999999997
13.634191999999985,-5.5940460000000005
13.691221999999925,-7.5014199999999995
13.69958900000006,-8.984938
13.708341000000019,-10.366130000000002
13.717378000000053,-11.39806
13.726292999999941,-11.642940000000001
13.735136000000011,-11.64292
13.791928999999982,-11.642880000000002
13.800666999999976,-11.643020000000002
13.808816999999863,-11.643040000000001
13.817489000000023,-11.643040000000001
13.826700000000073,-11.643080000000001
13.835753999999952,-11.64302
13.893211000000065,-11.64298
13.902377999999999,-11.643080000000001
13.910783999999921,-10.957678000000001
13.919398000000001,-10.102058000000001
13.928173999999899,-9.288328
13.936780999999883,-8.279106
13.99378200000001,-8.279046000000001
14.002825999999914,-8.964448
14.011072999999897,-9.820248000000001
14.020612999999912,-10.634178000000002
14.028835999999956,-11.643540000000002
14.03789299999994,-11.64362
14.094249999999874,-11.643700000000003
14.102433000000019,-11.64358
14.112034999999878,-11.64352
14.120680999999877,-11.64348
14.129466999999977,-11.64348
14.138349999999946,-11.64354
14.195412999999917,-11.64356
14.204181999999946,-11.643559999999999
14.212722999999869,-11.643600000000001
14.221810000000005,-11.64366
14.229503000000022,-11.6437
14.238746999999876,-11.64378
14.295650000000023,-10.318822
14.304501000000073,-9.236454
14.312726999999995,-8.396928
14.321899999999914,-7.870516
14.330672999999933,-7.840416000000001
14.339506000000029,-9.165274
14.397167000000081,-10.247622000000002
14.40568600000006,-11.086948000000001
14.415039999999863,-11.613180000000002
14.423585000000003,-11.64314
14.432162999999946,-11.6432
14.440624999999955,-11.643060000000002
14.497489000000087,-11.6431
14.50655299999994,-11.643080000000001
14.515133999999989,-11.6431
14.524316999999883,-11.643060000000002
14.532676999999921,-11.64314
14.541844000000083,-11.643160000000002
14.598459000000048,-9.869538000000002
14.60706899999991,-8.020692
14.61507000000006,-6.1879420000000005
14.624053000000004,-4.435414
14.632775999999922,-2.89685
14.641803999999865,-3.0920080000000003
14.69962600000008,-4.9408140000000005
14.708190999999943,-6.7735840000000005
14.716265999999905,-8.525992
14.726408999999876,-10.064536
14.734928999999966,-11.643080000000001
14.743754999999965,-11.643120000000001
14.799577,-11.643120000000001
14.808788999999933,-11.643160000000002
14.817199999999957,-11.643160000000002
14.826313000000027,-11.643060000000002
14.834493000000066,-11.643040000000001
14.84344699999997,-11.643060000000002
14.853806000000077,-11.643060000000002
14.90940599999999,-11.64302
14.918656000000055,-11.643120000000001
14.92814999999996,-10.860568
14.936613999999963,-9.690198000000002
14.945384999999987,-8.593396
14.954592999999932,-7.1510880000000006
15.011616999999887,-6.114128
15.020917000000054,-6.46744
15.029442999999901,-7.6379100000000015
15.038469000000077,-8.734852000000002
15.047485999999935,-10.1773
15.057205999999951,-11.214220000000001
15.113434999999981,-11.643600000000001
15.122581999999966,-11.64352
15.131675000000087,-11.643360000000001
15.139625000000024,-11.6432
15.148163000000068,-11.64314
15.158552999999984,-11.64296
15.21479700000009,-11.64288
15.22280499999988,-11.642900000000001
15.232119999999895,-11.642940000000001
15.24083799999994,-11.643040000000001
15.249315999999908,-11.643100000000002
15.307035000000042,-11.643120000000001
15.316051000000016,-9.618940000000002
15.324223000000075,-7.596280000000001
15.333245000000034,-5.678568000000001
15.341433999999936,-4.106934000000001
15.350508999999875,-2.916212
15.408410999999887,-3.7893940000000006
15.416948999999931,-5.811994
15.424927000000025,-7.729586
15.433956999999964,-9.30124
15.443473999999924,-10.491962000000001
15.451495999999906,-11.642880000000002
15.509444999999914,-11.64292
15.518207000000075,-11.643040000000001
15.526859000000059,-11.643020000000002
15.535517000000027,-11.643020000000002
15.544503000000077,-11.643080000000001
15.55324500000006,-11.643120000000001
15.56265499999995,-11.643080000000001
15.619412999999895,-9.88316
15.628619000000072,-7.8083659999999995
15.636653000000024,-5.71211
15.645688999999948,-3.6588480000000003
15.653647999999976,-1.961996
15.71178000000009,-2.866466
15.720731999999998,-4.9413599999999995
15.72885999999994,-7.037756
15.738112999999885,-9.091058
15.747298,-10.788030000000001
15.756000000000085,-11.643520000000002
15.764562000000069,-11.643380000000002
15.821740999999975,-11.643400000000002
15.830617999999959,-11.643440000000002
15.838592999999946,-11.643460000000001
15.847716999999875,-11.64344
15.85634600000003,-11.643500000000001
15.865313999999898,-11.64334
15.92309699999987,-9.570884
15.931616000000076,-7.811342
15.939609000000019,-6.863938
15.948595999999952,-6.1997
15.957799999999907,-6.199720000000001
15.96534399999996,-8.272076000000002
15.975742999999966,-10.031478000000002
16.032286999999997,-10.978822000000001
16.0405659999999,-11.643060000000002
16.049487999999883,-11.643080000000001
16.057686999999987,-11.64306
16.067025000000058,-11.643080000000001
16.076266999999916,-11.643120000000001
16.13323700000001,-11.643140000000002
16.141890999999987,-11.643120000000003
16.150053999999955,-11.643180000000001
16.159292999999934,-11.64326
16.168298999999934,-11.643120000000001
16.177519000000075,-10.910164
16.235126000000037,-9.386772
16.243749999999864,-8.400182
16.252418000000034,-7.951124
16.260974000000033,-7.951364
16.269911999999977,-8.68422
16.279743000000053,-10.207772
16.337088999999878,-11.194302
16.345585999999912,-11.6433
16.354384999999866,-11.64338
16.363622000000078,-11.64356
16.371693999999934,-11.64352
16.381980999999996,-11.643540000000002
16.438791000000037,-11.643640000000001
16.44748299999992,-11.643600000000001
16.455913999999893,-11.643640000000001
16.464684999999918,-11.643480000000002
16.473635999999942,-11.643460000000001
16.482522000000017,-11.64342
16.54062299999987,-9.696484
16.549420000000055,-7.7246179999999995
16.5579459999999,-5.700868
16.56598400000007,-3.684834
16.57533599999988,-1.703638
16.58429000000001,-2.119514
16.641857000000073,-4.09124
16.649449999999888,-6.11505
16.65850599999999,-8.131184
16.66743900000006,-10.11228
16.67652300000009,-11.643239999999999
16.685987999999952,-11.643239999999999
16.742708999999877,-11.64324
16.75147199999992,-11.643160000000002
16.7602609999999,-11.64322
16.769276999999875,-11.643180000000001
16.77809400000001,-11.643220000000001
16.78714100000002,-11.643260000000001
16.84477199999992,-11.6433
16.8538309999999,-11.6433
16.86250700000005,-11.643339999999998
16.871576000000005,-11.64336
16.879754000000048,-11.40784
16.888864999999896,-10.260214000000001
16.94631400000003,-8.229840000000001
16.955071999999973,-6.220492000000001
16.962900999999874,-4.222944000000001
16.973076999999876,-2.9932900000000005
16.9810829999999,-3.37107
16.991021000000046,-4.814584
17.0474099999999,-6.824012
17.05676399999993,-8.82156
17.065286000000015,-10.286674000000001
17.074434999999994,-11.056520000000003
17.08282600000007,-11.64338
17.140441999999894,-11.643260000000001
17.14913999999999,-11.6432
17.15701399999989,-11.643200000000002
17.16579499999989,-11.643120000000001
17.175580999999966,-11.643120000000003
17.18404600000008,-11.643080000000003
17.241287000000057,-11.643040000000001
17.24939399999994,-11.230672
17.258589999999913,-10.02877
17.26659799999993,-8.691182000000001
17.275842999999895,-7.467876
17.284112999999934,-5.844218000000001
17.342145999999957,-4.2029760000000005
17.35070399999995,-4.731606
17.359289999999874,-5.439548
17.368079999999964,-6.516154
17.376555000000053,-8.139832
17.385561999999936,-10.193462
17.44265900000005,-10.866794
17.45076199999994,-11.49648
17.45943299999999,-11.643220000000001
17.468485999999984,-11.6433
17.476494999999886,-11.64334
17.485529999999926,-11.643320000000001
17.494650999999976,-11.643220000000001
17.551635000000033,-11.64324
17.559641000000056,-11.643180000000001
17.568309999999883,-11.64314
17.577121999999918,-11.64314
17.58642800000007,-11.643220000000001
17.595250999999962,-11.643300000000002
17.651994999999943,-9.555232000000002
17.66074299999991,-7.596006
17.66871399999991,-5.86017
17.677760000000035,-4.35762
17.686639999999898,-3.2157340000000003
17.69594600000005,-4.651274
17.75350400000002,-6.6105
17.76218300000005,-8.346396
17.770577000000003,-9.848946
17.779473000000053,-10.990812
17.78850599999987,-11.64348
17.79757900000004,-11.643600000000001
17.854209999999966,-11.643540000000002
17.863260000000082,-11.643520000000002
17.871018999999933,-11.643580000000002
17.880658999999923,-11.643600000000003
17.888885000000073,-11.64362
17.898093000000017,-11.643760000000002
17.95595299999991,-9.724856
17.964392999999973,-7.772048
17.97298599999999,-5.755638
17.98202500000002,-3.8716460000000006
17.989949999999908,-2.15346
17.99992300000008,-2.8554340000000002
18.056782999999996,-4.808122
18.06536499999993,-6.824412000000001
18.074032999999872,-8.708224
18.082763999999997,-10.42623
18.091243000000077,-11.6431
18.099674999999934,-11.64312
18.110257000000047,-11.643020000000002
18.166758000000073,-11.643080000000001
18.175422000000026,-11.643200000000002
18.184150000000045,-11.6432
18.192839999999933,-11.64322
18.201878999999963,-11.64328
18.210929999999962,-11.64324
18.268608000000086,-10.271598000000001
18.277039999999943,-8.771572
18.285992999999962,-6.989372
18.294631999999865,-5.032532000000001
18.303308000000015,-3.1535460000000004
18.360697000000073,-4.525148000000001
18.3696359999999,-6.025254
18.37788899999987,-7.807454
18.386843,-9.764254
18.395788999999922,-11.64324
18.404804999999897,-11.643200000000002
18.46222899999998,-11.643140000000002
18.470767000000023,-11.643080000000003
18.479446999999936,-11.643120000000001
18.48769500000003,-11.64314
18.49687700000004,-11.643240000000002
18.505989999999883,-11.643360000000001
18.56259399999999,-11.64342
18.570510000000013,-11.643440000000002
18.579471000000012,-11.643500000000001
18.588170999999875,-11.64356
18.596894999999904,-11.64364
18.605594999999994,-11.643720000000002
18.615796000000046,-10.808314000000001
18.67250100000001,-9.022236000000001
18.68081099999995,-7.563636000000001
18.68927000000008,-6.293418000000001
18.697247999999945,-5.31479
18.706228999999894,-5.761016
18.716198000000077,-7.547134
18.773870999999872,-9.005674
18.78252999999995,-10.275712
18.79128300000002,-11.2542
18.799641000000065,-11.643360000000001
18.807679000000007,-11.643200000000002
18.81765500000006,-11.643120000000001
18.875207000000046,-11.643080000000001
18.88293900000008,-11.64306
18.892153000000008,-11.64302
18.90054699999996,-11.64306
18.90856800000006,-11.643060000000002
18.96682099999998,-11.6431
18.975367000000006,-11.205606000000001
18.98408799999993,-10.132464000000002
18.99270200000001,-8.807022
19.001305000000002,-7.407622
19.00976700000001,-6.0453779999999995
19.019088999999894,-4.667614
19.07650199999989,-4.657442
19.08533699999998,-5.201628
19.09403999999995,-6.0402320000000005
19.102603000000045,-7.01345
19.111319999999978,-8.828788
19.11897799999997,-9.912182
19.17747600000007,-10.693498
19.186471999999867,-11.254294
19.19426599999997,-11.6433
19.20329700000002,-11.64324
19.212181999999984,-11.643200000000002
19.220608999999968,-11.643120000000001
19.23071200000004,-11.643240000000002
19.287620999999945,-11.643320000000001
19.29631100000006,-11.643360000000001
19.304264999999987,-11.643340000000002
19.31315500000005,-11.64348
19.32148600000005,-11.643480000000002
19.331650999999965,-11.64356
19.389648999999963,-10.538770000000001
19.398856999999907,-9.354872
19.407601999999997,-7.8421780000000005
19.416240000000016,-6.018853999999999
19.424937,-4.0481940000000005
19.434991000000082,-3.0854280000000003
19.490790999999945,-3.65163
19.4995899999999,-4.845383999999999
19.50862600000005,-6.257484
19.517890999999963,-8.228104
19.525930000000017,-10.295660000000002
19.535885000000007,-10.913356
19.592713000000003,-11.232256
19.601540999999997,-11.64338
19.610468000000083,-11.64324
19.618310000000065,-11.643220000000001
19.627455000000054,-11.643220000000001
19.63727999999992,-11.643220000000001
19.69446199999993,-11.6432
19.70350600000006,-11.643260000000001
19.711125999999922,-11.643340000000002
19.72053600000004,-11.64332
19.72891699999991,-11.64326
19.78678100000002,-11.64328
19.79550500000005,-11.516380000000002
19.80412299999989,-10.702940000000002
19.812996999999996,-9.679396
19.821372999999994,-8.555098000000001
19.830498000000034,-6.985142
19.838774000000058,-5.3697859999999995
19.89705099999992,-4.570868
19.905569999999898,-4.5579480000000006
19.914402999999993,-4.820156000000001
19.923193999999967,-5.74232
19.93175300000007,-7.371796
